,preds,preds_raw,label,genes
0,0.0,0.22704363,0.0,ENSG00000169710
1,0.0,0.05674699,0.0,ENSG00000084754 and ENSG00000113790 and ENSG00000127884
2,1.0,0.74577767,0.0,ENSG00000072506 and ENSG00000084754 and ENSG00000138796
3,0.0,0.10240719,0.0,ENSG00000198743
4,1.0,0.9998215,1.0,ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848
5,1.0,0.9998215,1.0,ENSG00000048392 and ENSG00000136810 and ENSG00000167325 and ENSG00000171848
6,0.0,0.009290756,0.0,ENSG00000113273
7,0.0,0.008212835,0.0,ENSG00000187134
8,1.0,0.99050796,1.0,ENSG00000128951
9,0.0,0.002322715,0.0,ENSG00000131480
10,0.0,0.011787487,0.0,ENSG00000110090
11,0.0,0.010644171,0.0,ENSG00000197375
12,0.0,0.21261401,0.0,ENSG00000100714
13,1.0,0.5996464,0.0,ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445
14,1.0,0.9802844,0.0,ENSG00000113161
15,1.0,0.8025293,0.0,ENSG00000178700
16,0.0,0.055638466,0.0,ENSG00000059573
17,0.0,0.055908654,0.0,ENSG00000084754 and ENSG00000138029 and ENSG00000167315
18,0.0,0.08029846,0.0,ENSG00000161533
19,0.0,0.004828205,0.0,ENSG00000162066
20,0.0,0.4417192,0.0,ENSG00000153574
21,0.0,0.022979101,0.0,ENSG00000176974
22,0.0,0.006406722,0.0,ENSG00000104522
23,0.0,0.008839388,0.0,ENSG00000117308
24,0.0,0.06850161,0.0,ENSG00000068366
25,0.0,0.49549714,1.0,ENSG00000123983
26,0.0,0.105577566,0.0,ENSG00000146701
27,0.0,0.18112384,0.0,ENSG00000117450
28,0.0,0.009761118,0.0,ENSG00000117592
29,0.0,0.0029004014,0.0,ENSG00000126432
30,0.0,0.20920023,1.0,ENSG00000164294
31,0.0,0.007863767,0.0,ENSG00000165672
32,1.0,0.53201115,1.0,ENSG00000167468
33,0.0,0.4576075,1.0,ENSG00000167815
34,0.0,0.0016404509,0.0,ENSG00000171302
35,0.0,0.00056004047,0.0,ENSG00000147224
36,0.0,0.10050561,0.0,ENSG00000060971 and ENSG00000113790 and ENSG00000133835
37,0.0,0.1133002,0.0,ENSG00000066322
38,0.0,0.0034638133,0.0,ENSG00000118402
39,0.0,0.0044489033,0.0,ENSG00000099377
40,0.0,0.003931114,0.0,ENSG00000121039
41,0.0,0.004448956,0.0,ENSG00000159692
42,0.0,0.0044561764,0.0,ENSG00000164039
43,0.0,0.0047180336,0.0,ENSG00000167733
44,0.0,0.09623278,0.0,ENSG00000197894
45,0.0,0.0075671826,0.0,ENSG00000156110
46,0.0,0.042594958,0.0,ENSG00000132196
47,0.0,0.3055009,1.0,ENSG00000149084
48,0.0,0.06399614,0.0,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721
49,0.0,0.21065362,0.0,ENSG00000117143
50,0.0,0.17981073,0.0,ENSG00000139514
51,0.0,0.007281021,0.0,ENSG00000001630
52,1.0,0.93978447,0.0,ENSG00000162368
53,0.0,0.09144026,0.0,ENSG00000125454
54,0.0,0.011043007,0.0,ENSG00000083807
55,0.0,0.12052488,0.0,ENSG00000155380
56,0.0,0.32337224,0.0,ENSG00000136877
57,0.0,0.012035571,0.0,ENSG00000156515
58,0.0,0.16531968,0.0,ENSG00000159399
59,0.0,0.0020413052,0.0,ENSG00000103064
60,0.0,0.4181168,0.0,ENSG00000103257
61,0.0,0.053500276,0.0,ENSG00000093010
62,0.0,0.00033133672,0.0,ENSG00000123739
63,0.0,0.0030669987,0.0,ENSG00000178537
64,0.0,0.0030297674,0.0,ENSG00000197119
65,0.0,0.0001353764,0.0,ENSG00000157184
66,1.0,0.6761163,0.0,ENSG00000131473
67,0.0,0.49480593,1.0,ENSG00000278540
68,0.0,0.01451118,0.0,ENSG00000141526
69,0.0,0.00036714983,0.0,ENSG00000160209
70,0.0,0.014283257,0.0,ENSG00000167969
71,0.0,0.0046935603,0.0,ENSG00000176393
72,0.0,0.0031344232,0.0,ENSG00000068903
73,0.0,0.013882337,0.0,ENSG00000096717
74,0.0,0.0015023914,0.0,ENSG00000124523
75,0.0,0.0050523314,0.0,ENSG00000124596
76,0.0,0.0011263958,0.0,ENSG00000133315
77,0.0,0.0012081043,0.0,ENSG00000157045
78,0.0,0.0053478093,0.0,ENSG00000187531
79,0.0,0.18397127,0.0,ENSG00000177646
80,0.0,0.0040600393,0.0,ENSG00000083123 and ENSG00000142046 and ENSG00000248098
81,0.0,0.01959284,0.0,ENSG00000196517
82,0.0,0.13173707,0.0,ENSG00000130164
83,1.0,0.5710625,1.0,ENSG00000074800
84,0.0,0.18871094,0.0,ENSG00000146066
85,0.0,0.0040688813,0.0,ENSG00000206527
86,0.0,0.17798066,1.0,ENSG00000099797
87,1.0,0.9999989,1.0,ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562
88,0.0,0.49922118,0.0,ENSG00000125166
89,0.0,0.001035583,0.0,ENSG00000119723
90,0.0,0.38310942,1.0,ENSG00000105220
91,0.0,0.0037425498,0.0,ENSG00000131067
92,0.0,0.12365691,0.0,ENSG00000055609 and ENSG00000272333
93,0.0,0.47471955,0.0,ENSG00000163931
94,0.0,0.045941267,0.0,ENSG00000100626
95,0.0,0.45949134,0.0,ENSG00000064763
96,0.0,0.17249964,0.0,ENSG00000100522
97,0.0,0.022592649,0.0,ENSG00000162688
98,0.0,0.0027004748,0.0,ENSG00000143149
99,0.0,0.098400705,0.0,ENSG00000163541 and ENSG00000172340
100,0.0,0.35523924,0.0,ENSG00000136143 and ENSG00000163541
101,0.0,0.0029762308,0.0,ENSG00000171862
102,0.0,0.004201651,0.0,ENSG00000143811
103,0.0,0.0068802508,0.0,ENSG00000101187
104,0.0,0.120552376,0.0,ENSG00000135069
105,0.0,0.0051114294,0.0,ENSG00000124767
106,0.0,0.23912658,0.0,ENSG00000091483
107,0.0,0.008633127,0.0,ENSG00000065989
108,0.0,0.2503654,0.0,ENSG00000070669
109,0.0,0.3304843,1.0,ENSG00000151348 and ENSG00000182197
110,0.0,0.006377561,0.0,ENSG00000092621
111,0.0,0.06302746,0.0,ENSG00000170190
112,1.0,0.99926466,1.0,ENSG00000100462 and ENSG00000126457
113,0.0,0.26293772,0.0,ENSG00000029639
114,0.0,0.0023289444,0.0,ENSG00000066651
115,1.0,0.99998724,1.0,ENSG00000071462
116,0.0,0.006936838,0.0,ENSG00000100483
117,0.0,0.089056306,0.0,ENSG00000101247
118,1.0,0.99999964,1.0,ENSG00000105202
119,1.0,0.9985977,1.0,ENSG00000108592
120,0.0,0.16036503,0.0,ENSG00000110871
121,1.0,0.99945205,1.0,ENSG00000111641
122,0.0,0.42363694,0.0,ENSG00000117481
123,0.0,0.26278687,0.0,ENSG00000122687
124,0.0,0.050503947,0.0,ENSG00000123427
125,1.0,0.97054315,1.0,ENSG00000127804
126,0.0,0.057603464,0.0,ENSG00000130305
127,0.0,0.019396888,0.0,ENSG00000132600
128,1.0,0.9948315,1.0,ENSG00000137574
129,0.0,0.004638943,0.0,ENSG00000137760
130,0.0,0.020877337,0.0,ENSG00000138382
131,0.0,0.38190705,1.0,ENSG00000142453
132,0.0,0.011788464,0.0,ENSG00000145331
133,1.0,0.8827142,1.0,ENSG00000145388
134,1.0,0.9999944,1.0,ENSG00000146834
135,0.0,0.49613306,0.0,ENSG00000156239
136,0.0,0.009607487,0.0,ENSG00000160310
137,1.0,0.7799571,1.0,ENSG00000162851
138,0.0,0.042355582,0.0,ENSG00000165644
139,1.0,0.51353675,0.0,ENSG00000165792
140,0.0,0.016232291,0.0,ENSG00000168806
141,0.0,0.36502573,1.0,ENSG00000169519
142,0.0,0.17975576,0.0,ENSG00000171861
143,1.0,0.70802,1.0,ENSG00000174173
144,0.0,0.030514581,0.0,ENSG00000180917
145,0.0,0.104842156,0.0,ENSG00000181038
146,0.0,0.027012754,0.0,ENSG00000181090
147,1.0,0.9063784,1.0,ENSG00000183955
148,0.0,0.1958835,0.0,ENSG00000185432
149,0.0,0.104479335,0.0,ENSG00000186666
150,0.0,0.024531594,0.0,ENSG00000203791
151,1.0,0.7490163,0.0,ENSG00000204371
152,0.0,0.28638685,1.0,ENSG00000205629
153,0.0,0.026456503,0.0,ENSG00000214756
154,0.0,0.021964261,0.0,ENSG00000278619
155,0.0,0.007831805,0.0,ENSG00000141504
156,0.0,0.31187132,0.0,ENSG00000013375
157,0.0,0.0022249,0.0,ENSG00000122643
158,0.0,0.0030550852,0.0,ENSG00000125458
159,0.0,0.041463327,0.0,ENSG00000141698
160,1.0,0.9803713,1.0,ENSG00000149925
161,0.0,0.027072271,0.0,ENSG00000084207
162,0.0,0.0058502737,0.0,ENSG00000134202
163,0.0,0.005752706,0.0,ENSG00000168765
164,0.0,0.00042687406,0.0,ENSG00000213366
165,1.0,0.9999951,1.0,ENSG00000117682
166,0.0,0.3692981,0.0,ENSG00000183048
167,0.0,0.010908428,0.0,ENSG00000068383
168,0.0,0.079308316,0.0,ENSG00000132376
169,0.0,0.13973814,0.0,ENSG00000100075
170,0.0,0.0025847293,0.0,ENSG00000157326
171,0.0,0.009868257,0.0,ENSG00000116096
172,0.0,0.10661019,1.0,ENSG00000110958
173,0.0,0.013573548,0.0,ENSG00000040933
174,0.0,0.478237,0.0,ENSG00000173085
175,0.0,0.005593945,0.0,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386
176,1.0,0.53873616,1.0,ENSG00000000419 and ENSG00000136908 and ENSG00000179085
177,0.0,0.0009664236,0.0,ENSG00000134824
178,0.0,0.4460673,0.0,ENSG00000121897
179,0.0,0.23419237,1.0,ENSG00000167130
180,0.0,0.01794118,0.0,ENSG00000170340
181,0.0,0.009774267,0.0,ENSG00000174684
182,0.0,0.012029357,0.0,ENSG00000197601
183,0.0,0.0013753243,0.0,ENSG00000111716
184,0.0,0.12233506,1.0,ENSG00000134333
185,0.0,0.03518427,0.0,ENSG00000151116
186,0.0,0.39956087,0.0,ENSG00000092068 and ENSG00000168003
187,0.0,0.02964688,0.0,ENSG00000178802
188,0.0,0.3486912,0.0,ENSG00000090857
189,0.0,0.0026142024,0.0,ENSG00000139344
190,1.0,0.52452934,0.0,ENSG00000004455
191,1.0,0.9604033,1.0,ENSG00000085231
192,0.0,0.046731062,0.0,ENSG00000106992
193,1.0,0.56977195,0.0,ENSG00000162433
194,0.0,0.044559352,0.0,ENSG00000273841
195,0.0,0.0050480524,0.0,ENSG00000167900
196,1.0,0.5988128,0.0,ENSG00000176890
197,0.0,0.0051990245,0.0,ENSG00000125877
198,1.0,0.99050796,0.0,ENSG00000168393
199,1.0,0.5542921,0.0,ENSG00000035687
200,0.0,0.004909551,0.0,ENSG00000103024
201,0.0,0.16429953,0.0,ENSG00000172113
202,0.0,0.0076740813,0.0,ENSG00000239672
203,1.0,0.5671155,1.0,ENSG00000243678
204,0.0,0.006379105,0.0,ENSG00000065911
205,0.0,0.007244799,0.0,ENSG00000163738
206,0.0,0.0019118504,0.0,ENSG00000105281
207,0.0,0.061058432,0.0,ENSG00000106348
208,1.0,0.8025299,0.0,ENSG00000228716
209,0.0,0.03116788,0.0,ENSG00000178922
210,1.0,0.83691597,0.0,ENSG00000142657
211,0.0,0.061496727,0.0,ENSG00000109814
212,0.0,0.031680204,0.0,ENSG00000139531
213,0.0,0.004439401,0.0,ENSG00000164638
214,0.0,0.10583192,1.0,ENSG00000151092
215,0.0,0.46949416,0.0,ENSG00000119689
216,0.0,0.3960576,0.0,ENSG00000084774
217,1.0,0.97675586,1.0,ENSG00000143774
218,1.0,0.91834927,1.0,ENSG00000067225
