,preds,preds_raw,label,genes
0,0.0,0.24764769,1.0,ENSG00000132155 and ENSG00000157764
1,0.0,0.006560727,0.0,ENSG00000001630
2,0.0,0.03995734,0.0,ENSG00000161533
3,0.0,0.12130992,1.0,ENSG00000125454
4,0.0,0.017666114,0.0,ENSG00000068366
5,0.0,0.008199779,0.0,ENSG00000083807
6,0.0,0.041138347,0.0,ENSG00000155380
7,0.0,0.012654883,0.0,ENSG00000117308
8,0.0,0.00047120804,0.0,ENSG00000012779
9,0.0,0.009533163,0.0,ENSG00000176387
10,0.0,0.40296927,1.0,ENSG00000136877
11,0.0,0.43458128,1.0,ENSG00000169710
12,0.0,0.011488139,0.0,ENSG00000103064
13,0.0,0.3536276,1.0,ENSG00000103257
14,0.0,0.0061793057,0.0,ENSG00000110090
15,0.0,0.0043858686,0.0,ENSG00000178537
16,0.0,0.004385423,0.0,ENSG00000197119
17,0.0,0.00152375,0.0,ENSG00000157184
18,0.0,0.05239125,0.0,ENSG00000093010
19,0.0,0.024923073,0.0,ENSG00000131979
20,1.0,0.54886657,0.0,ENSG00000131473
21,0.0,0.37089428,1.0,ENSG00000117143
22,0.0,0.377086,1.0,ENSG00000278540
23,0.0,0.03427645,0.0,ENSG00000141526
24,0.0,0.08751173,0.0,ENSG00000151348 and ENSG00000182197
25,0.0,0.058166016,0.0,ENSG00000012232
26,0.0,0.015338038,0.0,ENSG00000176393
27,0.0,0.016925408,0.0,ENSG00000068903
28,0.0,0.027542172,0.0,ENSG00000096717
29,0.0,0.007918956,0.0,ENSG00000124523
30,0.0,0.013504462,0.0,ENSG00000124596
31,0.0,0.01589643,0.0,ENSG00000133315
32,0.0,0.0059996955,0.0,ENSG00000157045
33,0.0,0.016977493,1.0,ENSG00000187531
34,0.0,0.17502818,0.0,ENSG00000177646
35,0.0,0.40172687,0.0,ENSG00000072506 and ENSG00000084754 and ENSG00000138796
36,0.0,0.04071495,0.0,ENSG00000196502
37,0.0,0.008804377,0.0,ENSG00000156110
38,0.0,0.022419864,0.0,ENSG00000060971 and ENSG00000113790 and ENSG00000133835
39,0.0,0.026904684,0.0,ENSG00000196517
40,0.0,0.00251143,0.0,ENSG00000160209
41,0.0,0.009153585,0.0,ENSG00000119723
42,0.0,0.07401895,0.0,ENSG00000123983
43,0.0,0.01464607,0.0,ENSG00000140284
44,0.0,0.47369564,1.0,ENSG00000074800
45,0.0,0.068085335,0.0,ENSG00000099797
46,0.0,0.011373375,0.0,ENSG00000167969
47,1.0,0.99999654,1.0,ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562
48,0.0,0.049811948,0.0,ENSG00000146701
49,0.0,0.33975065,0.0,ENSG00000105220
50,0.0,0.1562213,1.0,ENSG00000055609 and ENSG00000272333
51,0.0,0.3978345,1.0,ENSG00000163931
52,0.0,0.012847548,0.0,ENSG00000084754 and ENSG00000138029 and ENSG00000167315
53,0.0,0.033997227,0.0,ENSG00000131067
54,0.0,0.027564965,0.0,ENSG00000156515
55,0.0,0.16653584,0.0,ENSG00000159399
56,0.0,0.027577117,0.0,ENSG00000083123
57,0.0,0.2568512,0.0,ENSG00000125166
58,0.0,0.11868599,0.0,ENSG00000064763
59,0.0,0.0754826,1.0,ENSG00000197894
60,1.0,0.99988544,1.0,ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848
61,0.0,0.09424089,0.0,ENSG00000101109 and ENSG00000104375
62,0.0,0.05637831,1.0,ENSG00000070770 and ENSG00000101266
63,0.0,0.0014933208,0.0,ENSG00000038382
64,1.0,0.9767988,1.0,ENSG00000058729
65,1.0,0.8990554,1.0,ENSG00000060237
66,0.0,0.00819255,0.0,ENSG00000067900
67,0.0,0.27921766,0.0,ENSG00000072518
68,0.0,0.05547778,0.0,ENSG00000086015
69,1.0,0.9913492,1.0,ENSG00000087586
70,0.0,0.045552276,0.0,ENSG00000089022
71,0.0,0.011883229,0.0,ENSG00000096063
72,1.0,0.9999019,1.0,ENSG00000097046
73,0.0,0.30121657,0.0,ENSG00000100749
74,0.0,0.07179722,0.0,ENSG00000105221
75,0.0,0.039137818,0.0,ENSG00000108443
76,0.0,0.06317328,0.0,ENSG00000108946
77,1.0,0.6039722,1.0,ENSG00000112739
78,1.0,0.6604582,1.0,ENSG00000113712
79,0.0,0.056438144,0.0,ENSG00000114302
80,0.0,0.003183087,0.0,ENSG00000117676
81,0.0,0.015119761,0.0,ENSG00000118515
82,1.0,0.9674884,1.0,ENSG00000120539
83,1.0,0.6229333,1.0,ENSG00000122966
84,1.0,0.977455,1.0,ENSG00000124784
85,1.0,0.5943787,1.0,ENSG00000125651
86,0.0,0.020951444,0.0,ENSG00000125834
87,1.0,0.9956328,1.0,ENSG00000127564
88,0.0,0.16062132,0.0,ENSG00000128829
89,0.0,0.011724482,0.0,ENSG00000129465
90,0.0,0.012993029,0.0,ENSG00000130175
91,0.0,0.012836975,0.0,ENSG00000130669
92,0.0,0.02288254,0.0,ENSG00000134318
93,0.0,0.0038351172,0.0,ENSG00000135250
94,0.0,0.022257412,0.0,ENSG00000137193
95,0.0,0.018131511,0.0,ENSG00000137601
96,1.0,0.921054,1.0,ENSG00000140992
97,0.0,0.011234731,0.0,ENSG00000141551
98,0.0,0.073504575,0.0,ENSG00000142208
99,1.0,0.68469065,1.0,ENSG00000146872
100,1.0,0.85305184,1.0,ENSG00000147133
101,0.0,0.001266544,0.0,ENSG00000149269
102,0.0,0.010364708,0.0,ENSG00000149311
103,1.0,0.99970907,1.0,ENSG00000149554
104,1.0,0.99016047,1.0,ENSG00000156970
105,1.0,0.97692704,1.0,ENSG00000157106
106,0.0,0.005094331,0.0,ENSG00000160584
107,0.0,0.0130950855,0.0,ENSG00000162302
108,0.0,0.004043453,0.0,ENSG00000163349
109,0.0,0.0013068229,0.0,ENSG00000165304
110,0.0,0.48303357,0.0,ENSG00000166333
111,1.0,0.99990153,1.0,ENSG00000166483
112,0.0,0.008940231,0.0,ENSG00000168067
113,1.0,0.83054036,1.0,ENSG00000169679
114,0.0,0.012872464,0.0,ENSG00000170145
115,0.0,0.0065763127,0.0,ENSG00000171219
116,0.0,0.034628298,0.0,ENSG00000172071
117,1.0,0.8160503,1.0,ENSG00000172315
118,0.0,0.021533249,0.0,ENSG00000172939
119,1.0,0.94927496,1.0,ENSG00000175054
120,1.0,0.5233474,1.0,ENSG00000178950
121,1.0,0.9998073,1.0,ENSG00000178999
122,0.0,0.068257816,0.0,ENSG00000180370
123,0.0,0.020743491,0.0,ENSG00000181409
124,0.0,0.0014177819,0.0,ENSG00000186716
125,0.0,0.49500042,1.0,ENSG00000196455
126,0.0,0.06260803,0.0,ENSG00000198586
127,0.0,0.0037432236,0.0,ENSG00000198648
128,0.0,0.011386937,0.0,ENSG00000143149
129,1.0,0.98312646,1.0,ENSG00000072274
130,0.0,0.27437407,0.0,ENSG00000171903
131,0.0,0.009976154,0.0,ENSG00000186204
132,0.0,0.26241034,0.0,ENSG00000146066
133,0.0,0.009977417,0.0,ENSG00000206527
134,0.0,0.025860986,0.0,ENSG00000163541 and ENSG00000172340
135,0.0,0.19003902,0.0,ENSG00000136143 and ENSG00000163541
136,0.0,0.0023734607,0.0,ENSG00000171862
137,0.0,0.026308902,0.0,ENSG00000084754 and ENSG00000113790 and ENSG00000127884
138,0.0,0.010046933,0.0,ENSG00000143811
139,0.0,0.009020671,0.0,ENSG00000101187
140,0.0,0.04833266,0.0,ENSG00000135069
141,0.0,0.007365153,0.0,ENSG00000124767
142,0.0,0.035798755,0.0,ENSG00000150540
143,0.0,0.013280448,0.0,ENSG00000176974
144,0.0,0.10698658,0.0,ENSG00000091483
145,0.0,0.014018027,0.0,ENSG00000065989
146,0.0,0.014169201,0.0,ENSG00000117592
147,0.0,0.04029004,0.0,ENSG00000059573
148,0.0,0.15408902,0.0,ENSG00000070669
149,0.0,0.026370041,0.0,ENSG00000092621
150,1.0,0.99957985,1.0,ENSG00000100462 and ENSG00000126457
151,0.0,0.10145668,0.0,ENSG00000029639
152,0.0,0.01616692,0.0,ENSG00000066651
153,1.0,0.9999603,1.0,ENSG00000071462
154,0.0,0.016086126,0.0,ENSG00000100483
155,0.0,0.08484832,0.0,ENSG00000101247
156,1.0,0.99999404,1.0,ENSG00000105202
157,1.0,0.99814653,1.0,ENSG00000108592
158,0.0,0.17000708,0.0,ENSG00000110871
159,1.0,0.99813217,1.0,ENSG00000111641
160,0.0,0.35939127,1.0,ENSG00000117481
161,0.0,0.19338308,0.0,ENSG00000122687
162,0.0,0.035157364,0.0,ENSG00000123427
163,1.0,0.9422066,1.0,ENSG00000127804
164,0.0,0.02341011,0.0,ENSG00000130305
165,0.0,0.018694736,0.0,ENSG00000132600
166,1.0,0.9924601,1.0,ENSG00000137574
167,0.0,0.0152530745,0.0,ENSG00000137760
168,0.0,0.03057336,0.0,ENSG00000138382
169,0.0,0.3511484,0.0,ENSG00000142453
170,0.0,0.031205146,0.0,ENSG00000145331
171,1.0,0.90620095,1.0,ENSG00000145388
172,1.0,0.9999782,1.0,ENSG00000146834
173,0.0,0.346053,0.0,ENSG00000156239
174,0.0,0.009726473,0.0,ENSG00000160310
175,1.0,0.67442507,1.0,ENSG00000162851
176,0.0,0.030318279,0.0,ENSG00000165644
177,0.0,0.42773888,0.0,ENSG00000165792
178,0.0,0.011096266,0.0,ENSG00000168806
179,0.0,0.45974922,0.0,ENSG00000169519
180,0.0,0.008784405,0.0,ENSG00000170439
181,0.0,0.13199455,0.0,ENSG00000171861
182,1.0,0.6246178,0.0,ENSG00000174173
183,0.0,0.010618387,0.0,ENSG00000180917
184,0.0,0.13337104,0.0,ENSG00000181038
185,0.0,0.016933525,0.0,ENSG00000181090
186,1.0,0.8380057,1.0,ENSG00000183955
187,0.0,0.21602829,0.0,ENSG00000185432
188,0.0,0.12519716,0.0,ENSG00000186666
189,0.0,0.013709747,0.0,ENSG00000203791
190,1.0,0.6171397,0.0,ENSG00000204371
191,0.0,0.26338318,0.0,ENSG00000205629
192,0.0,0.03296266,0.0,ENSG00000214756
193,0.0,0.027135111,0.0,ENSG00000278619
194,0.0,0.03409748,0.0,ENSG00000168679
195,0.0,0.031852525,0.0,ENSG00000170190
196,0.0,0.010096242,0.0,ENSG00000141504
197,0.0,0.17340986,0.0,ENSG00000013375
198,1.0,0.9527331,1.0,ENSG00000113161
199,0.0,0.012957414,0.0,ENSG00000162066
200,0.0,0.009952869,0.0,ENSG00000122643
201,0.0,0.01103191,0.0,ENSG00000125458
202,0.0,0.04476205,0.0,ENSG00000141698
203,0.0,0.4318028,0.0,ENSG00000153574
204,0.0,0.2897872,0.0,ENSG00000109107
205,1.0,0.9687148,1.0,ENSG00000149925
206,0.0,0.29837513,0.0,ENSG00000100714
207,0.0,0.006246739,0.0,ENSG00000084207
208,0.0,0.007343532,0.0,ENSG00000134202
209,0.0,0.006406811,0.0,ENSG00000168765
210,1.0,0.999964,1.0,ENSG00000117682
211,0.0,0.4099826,1.0,ENSG00000183048
212,0.0,0.0040470893,0.0,ENSG00000068383
213,0.0,0.061560415,0.0,ENSG00000132376
214,0.0,0.009965154,0.0,ENSG00000132196
215,0.0,0.08600726,0.0,ENSG00000149084
216,0.0,0.06473225,0.0,ENSG00000100075
217,0.0,0.021591764,0.0,ENSG00000157326
218,1.0,0.85674465,1.0,ENSG00000101444
219,0.0,0.3322573,1.0,ENSG00000168710
220,0.0,0.018220212,0.0,ENSG00000116096
221,0.0,0.11688445,0.0,ENSG00000110958
222,0.0,0.45234588,0.0,ENSG00000121897
