,preds,preds_raw,label,genes
0,0.0,0.2704324,0.0,ENSG00000169710
1,1.0,0.66862935,0.0,ENSG00000072506 and ENSG00000084754 and ENSG00000138796
2,1.0,0.99999833,1.0,ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848
3,1.0,0.99999833,1.0,ENSG00000048392 and ENSG00000136810 and ENSG00000167325 and ENSG00000171848
4,0.0,0.0074849054,0.0,ENSG00000187134
5,1.0,0.9987423,1.0,ENSG00000128951
6,0.0,0.019744866,0.0,ENSG00000113273
7,0.0,0.008646678,0.0,ENSG00000110090
8,0.0,0.0055885282,0.0,ENSG00000197375
9,1.0,0.5042798,0.0,ENSG00000072506
10,0.0,0.0772458,0.0,ENSG00000084754
11,0.0,0.08049852,0.0,ENSG00000127884
12,0.0,0.021553941,0.0,ENSG00000130304
13,0.0,0.12585315,0.0,ENSG00000133835
14,0.0,0.009210488,0.0,ENSG00000140284
15,0.0,0.020589843,0.0,ENSG00000143554
16,0.0,0.13067453,0.0,ENSG00000161533
17,0.0,0.020543834,0.0,ENSG00000167107
18,0.0,0.022042917,0.0,ENSG00000177465
19,0.0,0.012570534,0.0,ENSG00000184227
20,1.0,0.968527,1.0,ENSG00000113161
21,0.0,0.13593751,0.0,ENSG00000084754 and ENSG00000138029 and ENSG00000167315
22,0.0,0.10005013,0.0,ENSG00000084754 and ENSG00000113790 and ENSG00000127884
23,1.0,0.77456796,1.0,ENSG00000178700
24,0.0,0.059084184,0.0,ENSG00000059573
25,0.0,0.49327442,1.0,ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445
26,0.0,0.3081036,0.0,ENSG00000100714
27,0.0,0.024528045,0.0,ENSG00000176974
28,0.0,0.39801225,0.0,ENSG00000153574
29,0.0,0.0033490432,0.0,ENSG00000162066
30,0.0,0.010621799,0.0,ENSG00000104522
31,0.0,0.009365405,0.0,ENSG00000117308
32,0.0,0.009096953,0.0,ENSG00000171302
33,0.0,0.024022728,0.0,ENSG00000068366
34,0.0,0.19331522,1.0,ENSG00000123983
35,0.0,0.03122027,0.0,ENSG00000146701
36,0.0,0.012190176,0.0,ENSG00000147224
37,0.0,0.026213013,0.0,ENSG00000117450
38,0.0,0.009774908,0.0,ENSG00000117592
39,0.0,0.0058830786,0.0,ENSG00000126432
40,0.0,0.016202597,0.0,ENSG00000164294
41,0.0,0.0062546623,0.0,ENSG00000165672
42,0.0,0.2727441,1.0,ENSG00000167468
43,0.0,0.36584207,0.0,ENSG00000167815
44,0.0,0.0077608773,0.0,ENSG00000176153
45,0.0,0.00766008,0.0,ENSG00000156110
46,0.0,0.010076346,0.0,ENSG00000099377
47,0.0,0.0079587605,0.0,ENSG00000121039
48,0.0,0.0098796785,0.0,ENSG00000159692
49,0.0,0.007387851,0.0,ENSG00000164039
50,0.0,0.01759246,0.0,ENSG00000167733
51,0.0,0.00380967,0.0,ENSG00000176387
52,0.0,0.124449804,0.0,ENSG00000197894
53,0.0,0.053899772,0.0,ENSG00000066322
54,0.0,0.0042580487,0.0,ENSG00000118402
55,0.0,0.05628959,0.0,ENSG00000060971 and ENSG00000113790 and ENSG00000133835
56,0.0,0.11151806,0.0,ENSG00000132196
57,0.0,0.38458338,0.0,ENSG00000149084
58,0.0,0.113471664,0.0,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721
59,0.0,0.12362784,0.0,ENSG00000117143
60,0.0,0.0056327907,0.0,ENSG00000113504
61,0.0,0.43025723,0.0,ENSG00000139514
62,0.0,0.003746597,0.0,ENSG00000001630
63,1.0,0.96567565,1.0,ENSG00000162368
64,0.0,0.008537054,0.0,ENSG00000083807
65,0.0,0.038888585,0.0,ENSG00000155380
66,0.0,0.103798516,0.0,ENSG00000103064
67,0.0,0.3514483,0.0,ENSG00000103257
68,0.0,0.21716718,0.0,ENSG00000177646
69,0.0,0.009564313,0.0,ENSG00000131979
70,1.0,0.556677,0.0,ENSG00000131473
71,0.0,0.4644276,0.0,ENSG00000278540
72,0.0,0.04345035,0.0,ENSG00000141526
73,0.0,0.03155112,0.0,ENSG00000178537
74,0.0,0.079752825,0.0,ENSG00000197119
75,0.0,0.003936437,0.0,ENSG00000176393
76,1.0,0.99988496,1.0,ENSG00000115866
77,0.0,0.016114082,0.0,ENSG00000068903
78,0.0,0.024133664,0.0,ENSG00000096717
79,0.0,0.008550404,0.0,ENSG00000124523
80,0.0,0.011951799,0.0,ENSG00000124596
81,0.0,0.017860645,0.0,ENSG00000133315
82,0.0,0.0029368722,0.0,ENSG00000157045
83,0.0,0.016040288,0.0,ENSG00000187531
84,0.0,0.016818227,0.0,ENSG00000071073
85,0.0,0.037050746,0.0,ENSG00000196517
86,0.0,0.0042446153,0.0,ENSG00000160209
87,0.0,0.073022686,0.0,ENSG00000130164
88,0.0,0.16514234,1.0,ENSG00000099797
89,0.0,0.27845153,0.0,ENSG00000146066
90,0.0,0.003057872,0.0,ENSG00000206527
91,1.0,0.99985206,1.0,ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562
92,0.0,0.34321132,0.0,ENSG00000105220
93,0.0,0.16481784,0.0,ENSG00000055609 and ENSG00000272333
94,0.0,0.42795685,0.0,ENSG00000163931
95,0.0,0.010298886,0.0,ENSG00000119723
96,0.0,0.0017895452,0.0,ENSG00000156515
97,0.0,0.15794152,0.0,ENSG00000159399
98,1.0,0.82859534,0.0,ENSG00000125166
99,0.0,0.053188436,0.0,ENSG00000083123
100,0.0,0.11501067,0.0,ENSG00000064763
101,0.0,0.14130266,0.0,ENSG00000151348 and ENSG00000182197
102,0.0,0.3464567,0.0,ENSG00000130313
103,1.0,0.9896736,1.0,ENSG00000112972
104,0.0,0.0101839425,0.0,ENSG00000143149
105,0.0,0.021155579,0.0,ENSG00000163541 and ENSG00000172340
106,0.0,0.32154968,1.0,ENSG00000136143 and ENSG00000163541
107,1.0,0.9999964,1.0,ENSG00000117682
108,0.0,0.020635081,0.0,ENSG00000143811
109,0.0,0.015151484,0.0,ENSG00000116096
110,1.0,0.80157757,1.0,ENSG00000101444
111,1.0,0.5805649,0.0,ENSG00000168710
112,0.0,0.01702001,0.0,ENSG00000157326
113,0.0,0.14140616,0.0,ENSG00000110958
114,0.0,0.024628324,0.0,ENSG00000101187
115,0.0,0.015778843,0.0,ENSG00000134824
