,preds,preds_raw,label,genes
0,1,0.9863197862676137,1,ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848
1,0,0.09382567567528288,0,ENSG00000110090
2,0,0.012699673925332007,0,ENSG00000084754 and ENSG00000138029 and ENSG00000167315
3,0,0.052231203130177435,0,ENSG00000084754 and ENSG00000113790 and ENSG00000127884
4,0,0.4544617530772432,1,ENSG00000113161
5,0,0.2902872451855939,1,ENSG00000100714
6,0,0.13657018600504747,0,ENSG00000059573
7,0,0.13289290682655025,0,ENSG00000162066
8,0,0.1789827040757366,0,ENSG00000176974
9,1,0.5672951270387183,0,ENSG00000072506 and ENSG00000084754 and ENSG00000138796
10,0,0.2705428550555396,1,ENSG00000153574
11,0,0.318640827569507,0,ENSG00000104522
12,0,0.02715929343774592,0,ENSG00000117308
13,0,0.07895528605288439,0,ENSG00000156110
14,0,0.0011118280500464037,0,ENSG00000060971 and ENSG00000113790 and ENSG00000133835
15,0,0.09001148764829482,0,ENSG00000117143
16,0,0.0008394681186012935,0,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721
17,0,0.2260345745560704,0,ENSG00000093010
18,0,0.19426242845082548,0,ENSG00000001630
19,0,0.4417747997204898,0,ENSG00000125454
20,0,0.027524897657296727,0,ENSG00000083807
21,0,0.40976733139575006,0,ENSG00000169710
22,0,0.23172159112651192,0,ENSG00000103064
23,1,0.6320496585611578,0,ENSG00000131473
24,0,0.07405557899079165,0,ENSG00000131979
25,1,0.6609195623682991,1,ENSG00000110619
26,0,0.08216286527550216,0,ENSG00000068903
27,0,0.13568705029019737,0,ENSG00000196517
28,0,0.4124846177547808,1,ENSG00000074800
29,0,0.27370341795059044,0,ENSG00000099797
30,1,0.9045762849141723,1,ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562
31,0,0.20754718499453836,0,ENSG00000055609 and ENSG00000272333
32,0,0.1048362086610564,0,ENSG00000064763
33,0,0.11797526989525711,0,ENSG00000103257
34,0,0.0019092143172171371,0,ENSG00000151348 and ENSG00000182197
35,0,0.07267641441370003,0,ENSG00000135069
36,0,0.017413998354245005,0,ENSG00000150540
37,0,0.11645988269251176,1,ENSG00000136877
38,0,0.2557031414745848,0,ENSG00000125166
39,0,0.3047927639341978,1,ENSG00000110958
40,0,0.060069281658883006,0,ENSG00000157326
41,0,0.1811090550175574,0,ENSG00000100075
42,0,0.17084670551148817,0,ENSG00000040933
43,0,0.0002685254842031527,0,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386
44,0,0.2310414258965706,0,ENSG00000121897
45,0,0.2580372352865762,0,ENSG00000173085
46,0,0.48042041480052966,0,ENSG00000000419 and ENSG00000136908 and ENSG00000179085
47,0,0.18210478542213016,0,ENSG00000167130
48,0,0.29898786666129135,0,ENSG00000117592
49,0,0.4332618475314913,1,ENSG00000162368
50,1,0.5923491458098405,1,ENSG00000176890
51,0,0.21330593943999482,0,ENSG00000125877
52,0,0.04599154152116738,0,ENSG00000167900
53,1,0.8783608334320443,1,ENSG00000168393
54,0,0.21920870082213714,1,ENSG00000035687
55,0,0.20749863338612257,0,ENSG00000106348
56,0,0.14014743382670714,0,ENSG00000178922
57,0,0.2296315810151492,0,ENSG00000065911
58,0,0.3121949306635852,1,ENSG00000142657
59,0,0.22328781788816643,0,ENSG00000116096
60,0,0.085112421228456,0,ENSG00000139531
61,0,0.2138073829323221,0,ENSG00000082212
62,0,0.278958645890618,1,ENSG00000084774
63,0,0.19111975477045035,1,ENSG00000143774
64,0,0.11987461079891577,0,ENSG00000100092
65,0,0.4169341506741752,1,ENSG00000116649
66,0,0.09121712996693992,0,ENSG00000146701
67,1,0.5351106980805024,1,ENSG00000173599
68,0,0.13983235096240543,0,ENSG00000132196
69,0,0.08054895269211838,0,ENSG00000088002
70,1,0.6503686800666235,1,ENSG00000067225
71,0,0.15594043393653578,0,ENSG00000184470
72,0,0.12340539255065823,0,ENSG00000164638
73,0,0.08982647260946357,0,ENSG00000108784
74,1,0.511226645274535,1,ENSG00000120158
75,0,0.35928055190569363,0,ENSG00000105220
76,0,0.15007633466325304,0,ENSG00000100605
77,0,0.12263164074702262,0,ENSG00000170385
78,0,0.1392441204564547,0,ENSG00000197375
79,0,0.09218908687032117,1,ENSG00000131748
80,1,0.9628996472257608,1,ENSG00000118705 and ENSG00000129562 and ENSG00000134910 and ENSG00000163902 and ENSG00000244038
81,0,0.04429852956106563,0,ENSG00000111716
82,0,0.41602173752251936,1,ENSG00000092068 and ENSG00000168003
83,0,0.0195068176524756,0,ENSG00000083123
84,0,0.17526210377185109,0,ENSG00000052802
85,0,0.05929406935693086,0,ENSG00000147454
86,0,0.10445898841103256,0,ENSG00000116704
87,0,0.22484478693489252,1,ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858
88,0,0.17728133227905965,0,ENSG00000119723
89,1,0.6722108371104198,1,ENSG00000101444
90,0,0.3157690136880664,0,ENSG00000134294
91,0,0.2722831421896023,1,ENSG00000170445
92,0,0.05680013511356465,0,ENSG00000101187
93,0,0.38155291351451176,0,ENSG00000131238
94,0,0.19076768530183533,1,ENSG00000183048
95,0,0.09492473310625403,0,ENSG00000163541 and ENSG00000172340
96,0,0.04397763250229298,0,ENSG00000095380
97,0,0.10399509086500838,0,ENSG00000132570
98,0,0.013509265713363397,0,ENSG00000008513
99,0,0.1702384461826834,0,ENSG00000132423
100,0,0.05886054997316982,0,ENSG00000176387
101,1,0.614786407262926,1,ENSG00000166986
102,0,0.005102220717605281,0,ENSG00000067057
103,0,0.0637015588901312,0,ENSG00000023697
104,0,0.158487509048222,0,ENSG00000188690
105,0,0.014217170660448511,0,ENSG00000148218
106,0,0.4500539469035153,0,ENSG00000149084
107,0,0.021913718531378558,0,ENSG00000159921
108,0,0.12372787922221863,1,ENSG00000105953
109,0,0.059813071809390946,0,ENSG00000117305
110,0,0.023717272191590484,0,ENSG00000131389
111,0,0.024609861774303538,0,ENSG00000105655
112,0,0.060339558214542184,1,ENSG00000033867
113,1,0.6663621430662472,0,ENSG00000101901
114,0,0.34930242330974604,0,ENSG00000160211
115,0,0.1815119761106779,1,ENSG00000117682
116,1,0.9295428815396678,1,ENSG00000048392 and ENSG00000136810 and ENSG00000167325 and ENSG00000171848
117,0,0.04963617661369015,0,ENSG00000164039
118,1,0.7171278005410527,1,ENSG00000228716
119,0,0.1557999058329107,0,ENSG00000205923
120,0,0.16246426049989912,0,ENSG00000177646
121,0,0.05347001214567789,0,ENSG00000197355
122,0,0.012815937353311288,0,ENSG00000149809
123,0,0.15841646697591313,1,ENSG00000278540
124,0,0.0433127307329399,0,ENSG00000108932
125,0,0.03213093236537631,0,ENSG00000167969
126,0,0.07212548456228302,0,ENSG00000156515
127,0,0.150191794452239,1,ENSG00000055609 and ENSG00000167548
128,0,0.27770717286527324,1,ENSG00000130313
129,0,0.013678167220802997,0,ENSG00000171862
130,0,0.2540304429924922,0,ENSG00000012232
131,0,0.12679994090561025,0,ENSG00000117411
132,0,0.37486490686430546,0,ENSG00000148334
133,0,0.29683277503605865,0,ENSG00000146066
134,0,0.11818907061588065,0,ENSG00000182858
135,0,0.05279874135623811,0,ENSG00000141504
136,0,0.20011485907290125,0,ENSG00000103024
137,1,0.7953074473151894,1,ENSG00000128951
138,0,0.3443198293628527,0,ENSG00000178035
139,0,0.28790508666718534,0,ENSG00000117450
140,0,0.157116695303115,0,ENSG00000162813
141,0,0.25373653966492676,1,ENSG00000147224
142,0,0.09025376430392404,0,ENSG00000099377
143,0,0.04298806552008012,0,ENSG00000111684
144,0,0.08881706214135701,1,ENSG00000066322
145,1,0.6101486830672483,1,ENSG00000143398
146,0,0.3242435449896761,0,ENSG00000105281
147,0,0.061569514134177994,0,ENSG00000111371
148,0,0.15839316035757875,0,ENSG00000072506
149,0,0.36943336078914807,0,ENSG00000174669
150,0,0.0471795801787775,0,ENSG00000162482
151,0,0.39007078984910215,0,ENSG00000239672
152,1,0.9438554686016376,1,ENSG00000104723 and ENSG00000118705 and ENSG00000129562 and ENSG00000163527 and ENSG00000163902 and ENSG00000244038
153,1,0.5216184455309669,1,ENSG00000103257 and ENSG00000168003
154,1,0.6490911328423036,0,ENSG00000134333
155,0,0.0854992739965803,0,ENSG00000091140
156,0,0.2017342937769365,0,ENSG00000155287
157,0,0.038179094891145786,0,ENSG00000161533
158,0,0.07030005915983051,0,ENSG00000157184
159,0,0.2333547201778606,0,ENSG00000221988
160,0,0.418464215309532,1,ENSG00000136143 and ENSG00000163541
161,0,0.04108521348547914,0,ENSG00000166228
162,0,0.16884353648431083,0,ENSG00000141959
163,0,0.019640184609605028,0,ENSG00000154330
164,0,0.17144972639786246,1,ENSG00000141279
165,0,0.20413162510376318,1,ENSG00000172339
166,0,0.23198931937569933,1,ENSG00000163931
167,0,0.1739383606513139,0,ENSG00000123983
168,0,0.08297914090041157,0,ENSG00000139631
169,0,0.07660430510069524,0,ENSG00000159399
170,0,0.09354379943300901,0,ENSG00000005483
171,0,0.379867420526261,0,ENSG00000197601
172,0,0.13420869357908624,0,ENSG00000158470
173,0,0.019248885851288595,0,ENSG00000164294
174,0,0.02869775185269389,0,ENSG00000084207
175,0,0.2514308970273788,0,ENSG00000163738
176,0,0.08704112435393675,0,ENSG00000118402
177,1,0.5779407912609268,0,ENSG00000198431
178,0,0.16879428648359796,0,ENSG00000084754
179,1,0.8538310178019015,1,ENSG00000168906
180,0,0.14832136141945895,0,ENSG00000243678
181,0,0.09295139675403297,0,ENSG00000101986
182,0,0.16514163248305316,0,ENSG00000151116
183,0,0.12279695025351899,1,ENSG00000168710
184,0,0.16600749491199818,0,ENSG00000122643
185,0,0.2864574748864266,1,ENSG00000105254
186,0,0.05424760189626022,0,ENSG00000197444
187,0,0.09553989512725604,0,ENSG00000143149
188,0,0.16968623045083658,0,ENSG00000159322
189,0,0.07314870118806205,0,ENSG00000096717
190,0,0.015752940805041693,0,ENSG00000197119
191,0,0.008123815528108853,1,ENSG00000141526
192,0,0.1893647342113349,1,ENSG00000099381
193,0,0.2744474465689476,0,ENSG00000158850
194,1,0.691765209180563,1,ENSG00000167468
195,0,0.14348927662068395,0,ENSG00000126432
196,0,0.08107124854643767,0,ENSG00000171302
197,0,0.03672730817134835,0,ENSG00000110436
198,0,0.09960806256178616,0,ENSG00000130821
199,0,0.07317821419095874,0,ENSG00000167123
200,0,0.39039037293972706,0,ENSG00000198162
201,0,0.06333436039074938,0,ENSG00000131067
202,0,0.06303365150441016,0,ENSG00000124523
203,0,0.009869252236241867,0,ENSG00000176153
204,0,0.1486377767139116,0,ENSG00000206527
205,0,0.2116667262340792,0,ENSG00000125458
206,0,0.09674039256862493,0,ENSG00000121039
207,0,0.2356276895453034,0,ENSG00000124596
208,0,0.029457695800027096,0,ENSG00000168679
209,0,0.20399900874291632,1,ENSG00000104885
210,0,0.0736240901190441,0,ENSG00000113231
211,0,0.15001117304950468,0,ENSG00000172113
212,0,0.09692520023614787,0,ENSG00000165672
213,0,0.3655968092672622,1,ENSG00000139514
214,0,0.4183609396589935,0,ENSG00000197894
215,0,0.08526922611165492,0,ENSG00000141698
216,0,0.01444937892667147,0,ENSG00000170190
217,0,0.32093407386660133,0,ENSG00000106462
218,0,0.3379197307845973,0,ENSG00000113448
219,0,0.22334015937580834,0,ENSG00000164889
220,0,0.1525780940270916,0,ENSG00000187630
221,0,0.09570810256898062,0,ENSG00000133315
222,0,0.03766421681557189,0,ENSG00000134202
223,0,0.025995252288711777,0,ENSG00000167815
