,preds,preds_raw,label,genes
0,0.0,0.09718415,0.0,ENSG00000068366
1,0.0,0.25593272,1.0,ENSG00000123983
2,0.0,0.056017432,0.0,ENSG00000140284
3,0.0,0.03276114,0.0,ENSG00000130304
4,0.0,0.02666287,0.0,ENSG00000143554
5,0.0,0.10211791,1.0,ENSG00000186281
6,0.0,0.16232058,0.0,ENSG00000177465
7,0.0,0.12265016,0.0,ENSG00000184227
8,0.0,0.13542107,0.0,ENSG00000099797
9,0.0,0.052362897,0.0,ENSG00000066322
10,0.0,0.026217232,0.0,ENSG00000161533
11,0.0,0.08463637,0.0,ENSG00000149742
12,0.0,0.0883319,0.0,ENSG00000197375
13,0.0,0.059612785,0.0,ENSG00000067840
14,0.0,0.16355523,0.0,ENSG00000101986
15,0.0,0.057854965,0.0,ENSG00000130821
16,0.0,0.029191667,0.0,ENSG00000012779
17,0.0,0.023984205,0.0,ENSG00000021461
18,0.0,0.03333567,0.0,ENSG00000084207
19,0.0,0.02803508,0.0,ENSG00000134201
20,0.0,0.026782727,0.0,ENSG00000134202
21,0.0,0.033137914,0.0,ENSG00000168765
22,0.0,0.030389069,0.0,ENSG00000213366
23,1.0,0.7076805,0.0,ENSG00000072506 and ENSG00000084754 and ENSG00000138796
24,0.0,0.02401119,0.0,ENSG00000167969
25,0.0,0.4009128,0.0,ENSG00000149084
26,0.0,0.12569231,0.0,ENSG00000206527
27,0.0,0.00850389,0.0,ENSG00000089597
28,0.0,0.030859528,0.0,ENSG00000198162
29,0.0,0.19233805,0.0,ENSG00000115275
30,0.0,0.17510335,0.0,ENSG00000131446
31,0.0,0.15146536,0.0,ENSG00000139133
32,0.0,0.01628347,0.0,ENSG00000108932
33,0.0,0.025158556,0.0,ENSG00000168679
34,0.0,0.016455915,0.0,ENSG00000170190
35,0.0,0.021602945,0.0,ENSG00000164039
36,0.0,0.19134046,0.0,ENSG00000127125
37,0.0,0.49687016,0.0,ENSG00000163344
38,0.0,0.019257823,0.0,ENSG00000124767
39,0.0,0.081889614,0.0,ENSG00000072506
40,0.0,0.44284895,0.0,ENSG00000149313
41,0.0,0.22208244,0.0,ENSG00000100294
42,0.0,0.20639522,0.0,ENSG00000151093
43,0.0,0.21534802,0.0,ENSG00000116237
44,0.0,0.033987224,0.0,ENSG00000106799 and ENSG00000163513
45,0.0,0.015177676,0.0,ENSG00000104365 and ENSG00000213341
46,1.0,0.5915054,0.0,ENSG00000092439 and ENSG00000119121
47,0.0,0.019938722,0.0,ENSG00000132964 and ENSG00000155111
48,0.0,0.020850264,0.0,ENSG00000034152
49,1.0,0.9430232,1.0,ENSG00000060237
50,1.0,0.76689696,0.0,ENSG00000065243
51,0.0,0.054403067,0.0,ENSG00000065883
52,0.0,0.13321272,0.0,ENSG00000069956
53,0.0,0.02647381,0.0,ENSG00000076984
54,0.0,0.089409344,0.0,ENSG00000086015
55,1.0,0.9977621,1.0,ENSG00000087586
56,0.0,0.04487655,0.0,ENSG00000089022
57,0.0,0.034684762,0.0,ENSG00000096063
58,1.0,0.9330972,1.0,ENSG00000097046
59,0.0,0.0357858,0.0,ENSG00000105221
60,0.0,0.025127934,0.0,ENSG00000105613
