,preds,preds_raw,label,genes
0,0.0,0.08513588,1.0,ENSG00000169710
1,0.0,0.2874124,0.0,ENSG00000110090
2,0.0,0.14305484,0.0,ENSG00000113273
3,0.0,0.06465928,0.0,ENSG00000131471
4,0.0,0.05030223,1.0,ENSG00000072506
5,0.0,0.05030223,0.0,ENSG00000127884
6,0.0,0.05731274,0.0,ENSG00000130304
7,0.0,0.05731274,0.0,ENSG00000143554
8,0.0,0.12831108,0.0,ENSG00000161533
9,0.0,0.05731274,0.0,ENSG00000167107
10,0.0,0.0643954,0.0,ENSG00000197375
11,0.0,0.09699229,0.0,ENSG00000100714
12,1.0,0.85925776,1.0,ENSG00000113161
13,0.0,0.123269446,0.0,ENSG00000059573
14,1.0,0.65561706,1.0,ENSG00000178700
15,0.0,0.003314114,0.0,ENSG00000104522
16,0.0,0.18604189,0.0,ENSG00000153574
17,0.0,0.11300394,0.0,ENSG00000162066
18,0.0,0.085213415,0.0,ENSG00000068366
19,0.0,0.117414124,0.0,ENSG00000165269
20,0.0,0.117414124,0.0,ENSG00000167580
21,0.0,0.09749112,0.0,ENSG00000147224
22,0.0,0.052350134,0.0,ENSG00000126432
23,0.0,0.08446947,0.0,ENSG00000164294
24,0.0,0.091061145,1.0,ENSG00000167815
25,0.0,0.08446947,0.0,ENSG00000176153
26,0.0,0.050653838,0.0,ENSG00000099377
27,0.0,0.06820829,0.0,ENSG00000121039
28,0.0,0.050653838,0.0,ENSG00000159692
29,0.0,0.06820829,0.0,ENSG00000167733
30,0.0,0.050653838,0.0,ENSG00000187134
31,0.0,0.08941638,0.0,ENSG00000197894
32,0.0,0.06820829,1.0,ENSG00000227471
33,0.0,0.020297946,0.0,ENSG00000118402
34,0.0,0.036291063,0.0,ENSG00000156110
35,0.0,0.26738903,0.0,ENSG00000117143
36,0.0,0.013141416,0.0,ENSG00000001630
37,0.0,0.06559173,0.0,ENSG00000203859
38,0.0,0.04937484,0.0,ENSG00000083807
39,0.0,0.14101125,0.0,ENSG00000155380
40,0.0,0.081217974,0.0,ENSG00000136877
41,0.0,0.15689091,0.0,ENSG00000103064
42,0.0,0.26830143,0.0,ENSG00000103257
43,0.0,0.07387966,0.0,ENSG00000177646
44,1.0,0.63107175,1.0,ENSG00000131473
45,0.0,0.17903383,0.0,ENSG00000141526
46,0.0,0.053606607,0.0,ENSG00000160209
47,0.0,0.09383391,0.0,ENSG00000197838
48,0.0,0.02339818,0.0,ENSG00000149742
49,0.0,0.02339818,0.0,ENSG00000178537
50,0.0,0.02339818,0.0,ENSG00000197119
51,0.0,0.050560564,0.0,ENSG00000068903
