,preds,preds_raw,label,genes
0,0.0,0.059344795,0,ENSG00000101986
1,1.0,0.77023846,1,ENSG00000102030
2,0.0,0.03835623,0,ENSG00000168679
3,0.0,0.0046511544,0,ENSG00000171862
4,0.0,0.02353277,0,ENSG00000273841
5,0.0,0.0761369,0,ENSG00000197894
6,0.0,0.25137687,0,ENSG00000165671
7,0.0,0.033478532,0,ENSG00000141458
8,1.0,0.8868696,1,ENSG00000047249 and ENSG00000100554 and ENSG00000114573 and ENSG00000128524 and ENSG00000131100 and ENSG00000136888 and ENSG00000143882 and ENSG00000147416
9,0.0,0.07006474,0,ENSG00000161533
10,0.0,0.1299575,0,ENSG00000143036
11,0.0,0.056563806,0,ENSG00000130821
12,1.0,0.9962112,1,ENSG00000014138 and ENSG00000101868
13,0.0,0.25137687,1,ENSG00000139718
14,0.0,0.016038176,0,ENSG00000204386
15,0.0,0.040461563,0,ENSG00000096717
16,0.0,0.028114317,0,ENSG00000149091
17,0.0,0.0066397856,0,ENSG00000124181
18,1.0,0.88601685,1,ENSG00000213024
19,0.0,0.032170918,0,ENSG00000120254
20,0.0,0.029705184,0,ENSG00000163738
21,0.0,0.025407877,0,ENSG00000065357
22,1.0,0.5882546,1,ENSG00000136720
23,1.0,0.99607784,1,ENSG00000033627 and ENSG00000113732 and ENSG00000117410 and ENSG00000147614 and ENSG00000185883
24,0.0,0.031071194,0,ENSG00000145725
25,0.0,0.077442996,0,ENSG00000121851 and ENSG00000090060
26,0.0,0.02083407,0,ENSG00000169692
27,0.0,0.0280213,0,ENSG00000133315
28,0.0,0.25137657,0,ENSG00000055609 and ENSG00000167548
29,0.0,0.29395837,1,ENSG00000163931
30,0.0,0.011496791,0,ENSG00000166908
31,0.0,0.033478532,0,ENSG00000120992
32,0.0,0.027790288,0,ENSG00000141504
33,1.0,0.9280101,1,ENSG00000111640
34,0.0,0.017652871,0,ENSG00000134824
35,1.0,0.75927126,1,ENSG00000172531
36,0.0,0.03226299,0,ENSG00000275183
37,0.0,0.032577474,0,ENSG00000143179
38,0.0,0.007381965,0,ENSG00000184470
39,0.0,0.051976018,0,ENSG00000132376
40,0.0,0.017215867,0,ENSG00000162813
41,0.0,0.05736868,0,ENSG00000105281
42,0.0,0.1380246,0,ENSG00000185825
43,0.0,0.005822791,0,ENSG00000117461
44,0.0,0.2513767,0,ENSG00000116539
45,0.0,0.093348086,0,ENSG00000204160
46,0.0,0.18245052,0,ENSG00000100714
47,1.0,0.99581283,1,ENSG00000113732 and ENSG00000117410 and ENSG00000147614 and ENSG00000185344 and ENSG00000185883
48,0.0,0.04018164,0,ENSG00000114268
49,0.0,0.049760118,1,ENSG00000198743
50,0.0,0.3280303,0,ENSG00000121879
51,0.0,0.11783612,0,ENSG00000137770
52,1.0,0.6153398,1,ENSG00000153201
53,0.0,0.251377,1,ENSG00000104885
54,0.0,0.25137663,0,ENSG00000110066
55,0.0,0.16581523,0,ENSG00000139514
56,0.0,0.2513771,1,ENSG00000099381
57,0.0,0.22974001,1,ENSG00000140521
58,0.0,0.010378383,0,ENSG00000143315
59,1.0,0.9962997,1,ENSG00000062822 and ENSG00000077514 and ENSG00000106628 and ENSG00000175482
60,1.0,0.9157572,1,ENSG00000155561
61,0.0,0.1363328,0,ENSG00000060971 and ENSG00000113790 and ENSG00000161533
62,0.0,0.006794255,0,ENSG00000156599
63,0.0,0.2513768,0,ENSG00000118058
64,0.0,0.08258754,1,ENSG00000151093
65,1.0,0.6382904,1,ENSG00000241973
66,1.0,0.5249227,1,ENSG00000161217
67,0.0,0.05294023,0,ENSG00000164535
68,0.0,0.02536861,0,ENSG00000179598
69,0.0,0.25143462,0,ENSG00000106462
70,0.0,0.023639921,0,ENSG00000198162
71,0.0,0.25137705,1,ENSG00000181090
72,0.0,0.0069529717,0,ENSG00000186908
73,0.0,0.019898724,0,ENSG00000110090
74,0.0,0.037312094,0,ENSG00000153936
75,0.0,0.030780027,0,ENSG00000168000
76,0.0,0.034706794,0,ENSG00000084207
77,0.0,0.042770375,0,ENSG00000146733
78,0.0,0.010958863,0,ENSG00000124523
79,0.0,0.014690155,0,ENSG00000117411
80,0.0,0.027231524,0,ENSG00000060642
81,0.0,0.010143972,1,ENSG00000205268
82,1.0,0.93578374,1,ENSG00000168906
83,0.0,0.23712096,0,ENSG00000149809
84,0.0,0.08490513,1,ENSG00000177646
85,0.0,0.2971704,0,ENSG00000164494
86,0.0,0.005048563,0,ENSG00000136731
87,0.0,0.19933361,0,ENSG00000072310
88,0.0,0.022340799,0,ENSG00000139624
89,0.0,0.051514238,0,ENSG00000111684
90,1.0,0.8834009,1,ENSG00000105254
91,0.0,0.013505891,0,ENSG00000187630
92,1.0,0.9389958,1,ENSG00000165688
93,0.0,0.03466956,0,ENSG00000134202
94,0.0,0.23189385,0,ENSG00000143418
95,1.0,0.8868697,1,ENSG00000047249 and ENSG00000100554 and ENSG00000114573 and ENSG00000128524 and ENSG00000147416 and ENSG00000155097 and ENSG00000213760 and ENSG00000250565
96,0.0,0.25134456,1,ENSG00000168710
97,0.0,0.009779086,0,ENSG00000196968
98,1.0,0.9682229,1,ENSG00000112972
99,0.0,0.05197287,0,ENSG00000069943
100,0.0,0.016038176,0,ENSG00000160408
101,0.0,0.010112807,0,ENSG00000167772
102,0.0,0.022590917,0,ENSG00000105516
103,1.0,0.7957107,1,ENSG00000138750
104,1.0,0.63487595,0,ENSG00000167468
105,0.0,0.008362419,0,ENSG00000157045
106,0.0,0.005244162,0,ENSG00000205309
107,0.0,0.033478532,0,ENSG00000032444
108,0.0,0.06310141,0,ENSG00000133835
109,1.0,0.8868697,1,ENSG00000047249 and ENSG00000100554 and ENSG00000114573 and ENSG00000128524 and ENSG00000131100 and ENSG00000136888 and ENSG00000147416 and ENSG00000155097
110,0.0,0.14218016,0,ENSG00000134333
111,0.0,0.009947895,0,ENSG00000157326
112,1.0,0.9902379,1,ENSG00000121579
113,0.0,0.024021292,0,ENSG00000079462
114,0.0,0.011067876,0,ENSG00000174684
